0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
2675,fil-2106,12/3/2008 0:00,1429-12-05,Wednesday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 8079.0,None,490523,0,8,4820,SAR 237581
2676,fil-2107,12/3/2008 0:00,1429-12-05,Wednesday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 50036.0,None,1584366,0,5,29407,SAR 1322959
2677,fil-2108,12/3/2008 0:00,1429-12-05,Wed,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 66498.0,None,1299384,0,8,16361,SAR 658227
2678,fil-2109,12/3/2008 0:00,1429-12-05,Wednesday,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 189079.0,None,2146074,0,9,29087,SAR 1574543
2679,fil-2110,12/3/2008 0:00,1429-12-05,Wednesday,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 287298.0,None,936590,0,4,14592,SAR 848999
2680,fil-2101,12/4/2008 0:00,1429-12-06,,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 24549.0,None,1022629,0,7,14431,SAR 736732
2681,fil-2102,12/4/2008 0:00,1429-12-06,Thursday,December,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 26453.0,None,437121,0,4,5672,SAR 319572
2682,fil-2103,12/4/2008 0:00,1429-12-06,Thursday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 58102.0,None,1305632,0,5,15839,SAR 800067
2683,fil-2104,12/4/2008 0:00,1429-12-06,Thursday,December,Dhul-Hijjah,Outskirts,,1665,Yes,12 hrs,SAR 5341.0,None,180857,0,0,4058,SAR 195207
2684,fil-2105,12/4/2008 0:00,1429-12-06,Thursday,,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 582021.0,None,1588688,0,4,17017,SAR 867185
2685,fil-2106,12/4/2008 0:00,1429-12-06,Thursday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7757.0,None,490706,0,8,8099,SAR 365115
2686,fil-2107,12/4/2008 0:00,1429-12-06,Thursday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 47892.0,None,1584383,0,5,25762,SAR 1149777
2687,fil-2108,12/4/2008 0:00,1429-12-06,Thursday,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 74132.0,None,1299451,0,8,17729,SAR 968894
2688,fil-2109,12/4/2008 0:00,1429-12-06,Thursday,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 170140.0,None,2146097,0,9,25821,SAR 1282912
2689,fil-2110,12/4/2008 0:00,1429-12-06,Thursday,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 405795.0,None,936642,0,4,8582,SAR 477285
2690,fil-2101,12/5/2008 0:00,1429-12-07,Fri,December,Dhul-Hijjah,Center,,855,Yes,12 hrs,SAR 21964.0,None,1022816,0,7,18278,SAR 900421
2691,fil-2102,12/5/2008 0:00,1429-12-07,Friday,December,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 30988.0,None,437094,0,4,4642,SAR 247858
2692,fil-2103,12/5/2008 0:00,1429-12-07,Friday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 61872.0,None,1305835,0,5,17696,SAR 872968
2693,fil-2104,12/5/2008 0:00,1429-12-07,Friday,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4865.0,None,180749,0,0,4107,SAR 226887
2694,fil-2105,12/5/2008 0:00,1429-12-07,Friday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 606105.0,None,1588682,0,4,23763,SAR 1274462
2695,fil-2106,12/5/2008 0:00,1429-12-07,,Dec,Dhul-Hijjah,Center,,420,Yes,12 hrs,SAR 7363.0,None,490529,0,8,6066,SAR 252917
2696,fil-2107,12/5/2008 0:00,1429-12-07,Friday,Dec,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 31017.0,None,1584355,0,5,29990,SAR 1235520
2697,fil-2108,12/5/2008 0:00,1429-12-07,Fri,December,Dhul-Hijjah,,Hyper,855,Yes,18 hrs,SAR 77044.0,None,1299392,0,8,23101,SAR 1157769
2698,fil-2109,12/5/2008 0:00,1429-12-07,Friday,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 160531.0,None,2146187,0,9,30909,SAR 1720151
2699,fil-2110,12/5/2008 0:00,1429-12-07,Friday,Dec,Dhul-Hijjah,Border,,2445,Yes,18 hrs,SAR 348674.0,None,936612,0,4,16502,SAR 834803
2700,fil-2101,12/6/2008 0:00,1429-12-08,Sat,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 20865.0,Regular,1022616,613569,7,9347,SAR 498750
2701,fil-2102,12/6/2008 0:00,1429-12-08,Saturday,December,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 27200.0,Regular,437094,131128,4,8705,SAR 359770
2702,fil-2103,12/6/2008 0:00,1429-12-08,Sat,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 60741.0,Regular,1305685,783411,5,19540,SAR 907703
2703,fil-2104,12/6/2008 0:00,1429-12-08,,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4267.0,Regular,180780,108468,0,4299,SAR 230106
2704,fil-2105,12/6/2008 0:00,1429-12-08,Saturday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 657252.0,Regular,1588774,794387,4,19551,SAR 877311
2705,fil-2106,12/6/2008 0:00,1429-12-08,Saturday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 5619.0,Regular,490519,196207,8,4105,SAR 230169
2706,fil-2107,12/6/2008 0:00,1429-12-08,Saturday,December,Dhul-Hijjah,,Hyper,880,Yes,24 hrs,SAR 41648.0,Regular,1584385,633754,5,26791,SAR 1483697
2707,fil-2108,12/6/2008 0:00,1429-12-08,Saturday,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 59580.0,Regular,1299542,779725,8,18402,SAR 894708
2708,fil-2109,12/6/2008 0:00,1429-12-08,Sat,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 177953.0,Regular,2146098,1073049,9,41610,SAR 2079772
2709,fil-2110,12/6/2008 0:00,1429-12-08,Saturday,December,Dhul-Hijjah,,Grande,2445,Yes,18 hrs,SAR 357505.0,Regular,936607,468303,4,12082,SAR 626749
2710,fil-2101,12/7/2008 0:00,1429-12-09,Sunday,December,Dhul-Hijjah,Center,,855,Yes,12 hrs,SAR 20776.0,None,1022619,0,7,10737,SAR 612834
2711,fil-2102,12/7/2008 0:00,1429-12-09,Sunday,Dec,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 32013.0,None,437082,0,4,8748,SAR 375001
2712,fil-2103,12/7/2008 0:00,1429-12-09,Sunday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 44814.0,None,1305641,0,5,23454,SAR 1086255
2713,fil-2104,12/7/2008 0:00,1429-12-09,Sunday,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 3632.0,None,180834,0,0,1911,SAR 70018
2714,fil-2105,12/7/2008 0:00,1429-12-09,Sunday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 582097.0,None,1588776,0,4,14225,SAR 771975
2715,fil-2106,12/7/2008 0:00,1429-12-09,Sun,,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7253.0,None,490669,0,8,6045,SAR 335157
2716,fil-2107,12/7/2008 0:00,1429-12-09,Sunday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 42622.0,None,1584332,0,5,23270,SAR 1287381
2717,fil-2108,12/7/2008 0:00,1429-12-09,Sun,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 74696.0,None,1299383,0,8,14890,SAR 823472
2718,fil-2109,12/7/2008 0:00,1429-12-09,,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 180349.0,None,2146068,0,9,28128,SAR 1247532
2719,fil-2110,12/7/2008 0:00,1429-12-09,Sunday,December,Dhul-Hijjah,,Grande,2445,Yes,18 hrs,SAR 373486.0,None,936594,0,4,8406,SAR 387865
2720,fil-2101,12/8/2008 0:00,1429-12-10,Monday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 22581.0,None,1022616,0,7,15116,SAR 824939
2721,fil-2102,12/8/2008 0:00,1429-12-10,Monday,,Dhul-Hijjah,Border,,885,Yes,24 hrs,SAR 23072.0,None,437086,0,4,3904,SAR 200681
2722,fil-2103,12/8/2008 0:00,1429-12-10,Monday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 52015.0,None,1305687,0,5,27008,SAR 1488580
2723,fil-2104,12/8/2008 0:00,1429-12-10,Monday,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4426.0,None,180749,0,0,2505,SAR 110564
2724,fil-2105,12/8/2008 0:00,1429-12-10,Monday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 556255.0,None,1588847,0,4,15615,SAR 858047
2725,fil-2106,12/8/2008 0:00,1429-12-10,,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7413.0,None,490603,0,8,4949,SAR 250360
2726,fil-2107,12/8/2008 0:00,1429-12-10,Monday,December,Dhul-Hijjah,Center,,880,Yes,24 hrs,SAR 52675.0,None,1584315,0,5,30499,SAR 1701887
2727,fil-2108,12/8/2008 0:00,1429-12-10,Monday,,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 75145.0,None,1299406,0,8,19059,SAR 960451
2728,fil-2109,12/8/2008 0:00,1429-12-10,Monday,December,Dhul-Hijjah,Center,,1105,Yes,18 hrs,SAR 149310.0,None,2146069,0,9,36496,SAR 1508576
2729,fil-2110,12/8/2008 0:00,1429-12-10,Monday,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 334338.0,None,936607,0,4,13537,SAR 629207
2730,fil-2101,12/9/2008 0:00,1429-12-11,Tue,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 24689.0,Grand,1022833,613699,7,21444,SAR 1078956
2731,fil-2102,12/9/2008 0:00,1429-12-11,Tue,December,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 25424.0,Grand,437250,262350,4,6800,SAR 324888
2732,fil-2103,12/9/2008 0:00,1429-12-11,Tuesday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 59748.0,Grand,1305688,522275,5,32918,SAR 1539729
2733,fil-2104,12/9/2008 0:00,1429-12-11,Tuesday,Dec,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4304.0,Grand,180837,72334,0,4450,SAR 186480
2734,fil-2105,12/9/2008 0:00,1429-12-11,Tuesday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 603245.0,Grand,1588756,953253,4,18931,SAR 888989
2735,fil-2106,12/9/2008 0:00,1429-12-11,Tuesday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7853.0,Grand,490604,245302,8,4991,SAR 254378
2736,fil-2107,12/9/2008 0:00,1429-12-11,Tuesday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 47693.0,Grand,1584324,633729,5,18384,SAR 956794
2737,fil-2108,12/9/2008 0:00,1429-12-11,Tuesday,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 70111.0,Grand,1299480,389844,8,29222,SAR 1646311
2738,fil-2109,12/9/2008 0:00,1429-12-11,Tuesday,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 156716.0,Grand,2146081,858432,9,42183,SAR 2328802
2739,fil-2110,12/9/2008 0:00,1429-12-11,Tuesday,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 354192.0,Grand,936613,374645,4,20852,SAR 1039927
2740,fil-2101,12/10/2008 0:00,1429-12-12,Wednesday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 24483.0,Regular,1022838,409135,7,19384,SAR 847699
2741,fil-2102,12/10/2008 0:00,1429-12-12,Wednesday,,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 28638.0,Regular,437253,218626,4,5745,SAR 362722
2742,fil-2103,12/10/2008 0:00,1429-12-12,,December,Dhul-Hijjah,,Hyper,615,No,12 hrs,SAR 54355.0,Regular,1305636,783381,5,27966,SAR 1276194
2743,fil-2104,12/10/2008 0:00,1429-12-12,Wednesday,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4130.0,Regular,180764,90382,0,1956,SAR 99728
2744,fil-2105,12/10/2008 0:00,1429-12-12,Wednesday,December,Dhul-Hijjah,,Grande,3375,Yes,12 hrs,SAR 577052.0,Regular,1588682,794341,4,19705,SAR 1144469
2745,fil-2106,12/10/2008 0:00,1429-12-12,Wednesday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 6782.0,Regular,490510,196204,8,4997,SAR 287640
2746,fil-2107,12/10/2008 0:00,1429-12-12,Wednesday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 37959.0,Regular,1584321,950592,5,15597,SAR 707725
2747,fil-2108,12/10/2008 0:00,1429-12-12,Wednesday,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 64794.0,Regular,1299426,519770,8,18688,SAR 997006
2748,fil-2109,12/10/2008 0:00,1429-12-12,,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 191442.0,Regular,2146293,1073146,9,17642,SAR 1039295
2749,fil-2110,12/10/2008 0:00,1429-12-12,Wednesday,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 317143.0,Regular,936689,562013,4,12673,SAR 666837
2750,fil-2101,12/11/2008 0:00,1429-12-13,Thursday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 23130.0,Regular,1022613,511306,7,13514,SAR 809341
2751,fil-2102,12/11/2008 0:00,1429-12-13,Thursday,,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 24929.0,Regular,437106,131131,4,9409,SAR 454354
2752,fil-2103,12/11/2008 0:00,1429-12-13,Thursday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 49923.0,Regular,1305636,391690,5,25079,SAR 1170626
2753,fil-2104,12/11/2008 0:00,1429-12-13,Thu,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4337.0,Regular,180741,90370,0,3761,SAR 182454
2754,fil-2105,12/11/2008 0:00,1429-12-13,,,Dhul-Hijjah,,,3375,Yes,12 hrs,SAR 610482.0,Regular,1588691,635476,4,13646,SAR 620469
2755,fil-2106,12/11/2008 0:00,1429-12-13,Thursday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7030.0,Regular,490508,147152,8,9172,SAR 403418
2756,fil-2107,12/11/2008 0:00,1429-12-13,Thursday,Dec,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 52356.0,Regular,1584328,475298,5,26459,SAR 1199553
2757,fil-2108,12/11/2008 0:00,1429-12-13,Thursday,December,Dhul-Hijjah,Center,,855,Yes,18 hrs,SAR 71912.0,Regular,1299401,649700,8,15262,SAR 804643
2758,fil-2109,12/11/2008 0:00,1429-12-13,Thursday,,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 199469.0,Regular,2146242,1287745,9,28502,SAR 1266463
2759,fil-2110,12/11/2008 0:00,1429-12-13,Thursday,December,Dhul-Hijjah,Border,,2445,Yes,18 hrs,SAR 340717.0,Regular,936603,561961,4,8139,SAR 414688
2760,fil-2101,12/12/2008 0:00,1429-12-14,Friday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 25334.0,None,1022613,0,7,15329,SAR 713587
2761,fil-2102,12/12/2008 0:00,1429-12-14,Friday,December,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 24002.0,None,437106,0,4,3875,SAR 193100
2762,fil-2103,12/12/2008 0:00,1429-12-14,Friday,,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 53226.0,None,1305650,0,5,29098,SAR 1259256
2763,fil-2104,12/12/2008 0:00,1429-12-14,Friday,December,Dhul-Hijjah,Outskirts,,1665,Yes,12 hrs,SAR 4228.0,None,180974,0,0,2073,SAR 104614
2764,fil-2105,12/12/2008 0:00,1429-12-14,Friday,December,Dhul-Hijjah,Border,,3375,Yes,12 hrs,SAR 594059.0,None,1588683,0,4,31760,SAR 1293077
2765,fil-2106,12/12/2008 0:00,1429-12-14,Fri,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 6482.0,None,490510,0,8,4638,SAR 226857
2766,fil-2107,12/12/2008 0:00,1429-12-14,Friday,December,Dhul-Hijjah,Center,,880,Yes,24 hrs,SAR 50665.0,None,1584319,0,5,29442,SAR 1364062
2767,fil-2108,12/12/2008 0:00,1429-12-14,Friday,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 64831.0,None,1299386,0,8,17428,SAR 713717
2768,fil-2109,12/12/2008 0:00,1429-12-14,Friday,December,Dhul-Hijjah,,Grande,1105,Yes,18 hrs,SAR 179792.0,None,2146069,0,9,21342,SAR 1021648
2769,fil-2110,12/12/2008 0:00,1429-12-14,Friday,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 372256.0,None,936590,0,4,9935,SAR 499154
2770,fil-2101,12/13/2008 0:00,1429-12-15,Saturday,December,Dhul-Hijjah,,Hyper,855,Yes,12 hrs,SAR 23147.0,None,1022692,0,7,15585,SAR 856037
2771,fil-2102,12/13/2008 0:00,1429-12-15,Saturday,December,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 29026.0,None,437115,0,4,7398,SAR 403337
2772,fil-2103,12/13/2008 0:00,1429-12-15,Sat,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 52319.0,None,1305639,0,5,18859,SAR 928991
2773,fil-2104,12/13/2008 0:00,1429-12-15,Sat,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 3911.0,None,180819,0,0,3091,SAR 119461
2774,fil-2105,12/13/2008 0:00,1429-12-15,Saturday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 641897.0,None,1588820,0,4,20769,SAR 1036257
2775,fil-2106,12/13/2008 0:00,1429-12-15,Saturday,December,Dhul-Hijjah,,Regular,420,Yes,12 hrs,SAR 8100.0,None,490586,0,8,8234,SAR 470551
2776,fil-2107,12/13/2008 0:00,1429-12-15,Saturday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 54485.0,None,1584374,0,5,27715,SAR 1472175
2777,fil-2108,12/13/2008 0:00,1429-12-15,Saturday,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 53065.0,None,1299386,0,8,21525,SAR 1034580
2778,fil-2109,12/13/2008 0:00,1429-12-15,Saturday,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 157867.0,None,2146206,0,9,38552,SAR 2279992
2779,fil-2110,12/13/2008 0:00,1429-12-15,Saturday,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 309808.0,None,936623,0,4,13521,SAR 524389
2780,fil-2101,12/14/2008 0:00,1429-12-16,,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 22476.0,None,1022626,0,7,10050,SAR 493900
2781,fil-2102,12/14/2008 0:00,1429-12-16,,December,Dhul-Hijjah,Border,,885,Yes,24 hrs,SAR 30487.0,None,437082,0,4,6718,SAR 326743
2782,fil-2103,12/14/2008 0:00,1429-12-16,Sunday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 47646.0,None,1305639,0,5,29008,SAR 1513830
2783,fil-2104,12/14/2008 0:00,1429-12-16,Sunday,,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4366.0,None,180846,0,0,2214,SAR 132260
2784,fil-2105,12/14/2008 0:00,1429-12-16,Sunday,Dec,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 610847.0,None,1588925,0,4,12838,SAR 653203
2785,fil-2106,12/14/2008 0:00,1429-12-16,Sunday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 8486.0,None,490532,0,8,7092,SAR 359071
2786,fil-2107,12/14/2008 0:00,1429-12-16,Sunday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 43927.0,None,1584500,0,5,25138,SAR 1221206
2787,fil-2108,12/14/2008 0:00,1429-12-16,Sunday,,Dhul-Hijjah,,Hyper,855,Yes,18 hrs,SAR 57750.0,None,1299489,0,8,10135,SAR 479878
2788,fil-2109,12/14/2008 0:00,1429-12-16,Sunday,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 160749.0,None,2146174,0,9,32578,SAR 1326503
2789,fil-2110,12/14/2008 0:00,1429-12-16,,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 345522.0,None,936597,0,4,16049,SAR 835454
2790,fil-2101,12/15/2008 0:00,1429-12-17,Monday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 24175.0,None,1022694,0,7,16816,SAR 726386
2791,fil-2102,12/15/2008 0:00,1429-12-17,Monday,December,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 30921.0,None,437128,0,4,6918,SAR 313325
2792,fil-2103,12/15/2008 0:00,1429-12-17,Monday,Dec,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 57551.0,None,1305635,0,5,14433,SAR 694460
2793,fil-2104,12/15/2008 0:00,1429-12-17,Monday,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4469.0,None,180747,0,0,3541,SAR 178647
2794,fil-2105,12/15/2008 0:00,1429-12-17,Monday,December,Dhul-Hijjah,Border,,3375,Yes,12 hrs,SAR 600262.0,None,1588684,0,4,19564,SAR 943868
2795,fil-2106,12/15/2008 0:00,1429-12-17,Mon,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7205.0,None,490553,0,8,8104,SAR 393559
2796,fil-2107,12/15/2008 0:00,1429-12-17,Monday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 49177.0,None,1584322,0,5,26014,SAR 1338897
2797,fil-2108,12/15/2008 0:00,1429-12-17,Monday,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 66431.0,None,1299444,0,8,22953,SAR 1081467
2798,fil-2109,12/15/2008 0:00,1429-12-17,Monday,Dec,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 158110.0,None,2146129,0,9,16804,SAR 791271
2799,fil-2110,12/15/2008 0:00,1429-12-17,Mon,,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 353157.0,None,936733,0,4,15025,SAR 700539
2800,fil-2101,12/16/2008 0:00,1429-12-18,Tuesday,,Dhul-Hijjah,,Hyper,855,Yes,12 hrs,SAR 21584.0,Regular,1022660,306798,7,17803,SAR 960235
2801,fil-2102,12/16/2008 0:00,1429-12-18,Tuesday,Dec,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 37760.0,Regular,437092,131127,4,7128,SAR 333827
2802,fil-2103,12/16/2008 0:00,1429-12-18,Tuesday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 63206.0,Regular,1305637,391691,5,25499,SAR 1286990
2803,fil-2104,12/16/2008 0:00,1429-12-18,Tue,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4944.0,Regular,180787,72314,0,2561,SAR 100124
2804,fil-2105,12/16/2008 0:00,1429-12-18,Tue,Dec,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 520246.0,Regular,1588684,953210,4,17043,SAR 932874
2805,fil-2106,12/16/2008 0:00,1429-12-18,Tuesday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 5897.0,Regular,490590,245295,8,5645,SAR 245057
2806,fil-2107,12/16/2008 0:00,1429-12-18,Tuesday,,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 51450.0,Regular,1584316,792158,5,17243,SAR 678982
2807,fil-2108,12/16/2008 0:00,1429-12-18,Tue,December,Dhul-Hijjah,Center,,855,Yes,18 hrs,SAR 80318.0,Regular,1299397,779638,8,21414,SAR 1094263
2808,fil-2109,12/16/2008 0:00,1429-12-18,,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 153025.0,Regular,2146073,643821,9,43007,SAR 2178025
2809,fil-2110,12/16/2008 0:00,1429-12-18,Tuesday,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 324349.0,Regular,936591,280977,4,14515,SAR 580244
2810,fil-2101,12/17/2008 0:00,1429-12-19,Wednesday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 23736.0,None,1022618,0,7,14099,SAR 832760
2811,fil-2102,12/17/2008 0:00,1429-12-19,,December,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 29279.0,None,437166,0,4,8445,SAR 419321
2812,fil-2103,12/17/2008 0:00,1429-12-19,Wednesday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 61248.0,None,1305658,0,5,17657,SAR 850336
2813,fil-2104,12/17/2008 0:00,1429-12-19,Wednesday,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4183.0,None,180741,0,0,1906,SAR 92791
2814,fil-2105,12/17/2008 0:00,1429-12-19,Wednesday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 584600.0,None,1588729,0,4,18260,SAR 988591
2815,fil-2106,12/17/2008 0:00,1429-12-19,Wednesday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7909.0,None,490521,0,8,7426,SAR 327191
2816,fil-2107,12/17/2008 0:00,1429-12-19,Wednesday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 56719.0,None,1584316,0,5,18077,SAR 970008
2817,fil-2108,12/17/2008 0:00,1429-12-19,Wednesday,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 78841.0,None,1299397,0,8,21038,SAR 1320077
2818,fil-2109,12/17/2008 0:00,1429-12-19,Wednesday,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 179159.0,None,2146264,0,9,18438,SAR 1068673
2819,fil-2110,12/17/2008 0:00,1429-12-19,Wednesday,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 308464.0,None,936592,0,4,9126,SAR 435391
2820,fil-2101,12/18/2008 0:00,1429-12-20,Thursday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 24568.0,None,1022661,0,7,16901,SAR 690644
2821,fil-2102,12/18/2008 0:00,1429-12-20,Thursday,Dec,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 31768.0,None,437196,0,4,6828,SAR 351000
