0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
926,fil-2103,12/2/2019 0:00,1441-04-05,Mon,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 7044.0,None,1072368,0,6,15442,SAR 550160
927,fil-2104,12/2/2019 0:00,1441-04-05,Mon,Dec,Rabi’ al-Thani,Center,Grande,1470,Yes,18 hrs,SAR 213359.0,None,2136404,0,10,23073,SAR 1213056
928,fil-2105,12/2/2019 0:00,1441-04-05,Mon,Dec,Rabi’ al-Thani,Outskirts,Hyper,810,Yes,24 hrs,SAR 45185.0,None,217120,0,1,2681,SAR 135443
929,fil-2106,12/2/2019 0:00,1441-04-05,Mon,Dec,Rabi’ al-Thani,Center,Grande,840,Yes,12 hrs,SAR 514534.0,None,4153864,0,7,57323,SAR 2990447
930,fil-2107,12/2/2019 0:00,1441-04-05,Mon,Dec,Rabi’ al-Thani,Border,Hyper,765,No,12 hrs,SAR 76564.0,None,250181,0,2,5362,SAR 232848
931,fil-2108,12/2/2019 0:00,1441-04-05,Mon,Dec,Rabi’ al-Thani,Center,Grande,1060,Yes,12 hrs,SAR 660353.0,None,2692784,0,10,19388,SAR 1085980
932,fil-2109,12/2/2019 0:00,1441-04-05,Mon,Dec,Rabi’ al-Thani,Center,Hyper,960,Yes,18 hrs,SAR 57459.0,None,1281623,0,7,16148,SAR 752507
933,fil-2110,12/2/2019 0:00,1441-04-05,Mon,Dec,Rabi’ al-Thani,Border,Hyper,840,Yes,18 hrs,SAR 68551.0,None,412301,0,2,6884,SAR 297844
934,fil-2111,12/2/2019 0:00,1441-04-05,Mon,Dec,Rabi’ al-Thani,Center,Regular,265,Yes,12 hrs,SAR 2304.0,None,447122,0,9,5097,SAR 295965
935,fil-2101,12/3/2019 0:00,1441-04-06,Tue,Dec,Rabi’ al-Thani,Center,Regular,150,No,12 hrs,SAR 5468.0,None,497754,0,7,5614,SAR 266299
936,fil-2102,12/3/2019 0:00,1441-04-06,Tue,Dec,Rabi’ al-Thani,Border,Hyper,1830,Yes,24 hrs,SAR 55667.0,Grand,352083,105624,4,4818,SAR 193881
937,fil-2103,12/3/2019 0:00,1441-04-06,Tue,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 7041.0,None,1072367,0,6,13511,SAR 633277
938,fil-2104,12/3/2019 0:00,1441-04-06,Tue,Dec,Rabi’ al-Thani,Center,Grande,1470,Yes,18 hrs,SAR 212411.0,Grand,2136406,1068203,10,26457,SAR 1273760
939,fil-2105,12/3/2019 0:00,1441-04-06,Tue,Dec,Rabi’ al-Thani,Outskirts,Hyper,810,Yes,24 hrs,SAR 44876.0,None,217118,0,1,2139,SAR 117192
940,fil-2106,12/3/2019 0:00,1441-04-06,Tue,Dec,Rabi’ al-Thani,Center,Grande,840,Yes,12 hrs,SAR 499483.0,Grand,4153862,1246158,7,44080,SAR 2424977
941,fil-2107,12/3/2019 0:00,1441-04-06,Tue,Dec,Rabi’ al-Thani,Border,Hyper,765,No,12 hrs,SAR 69177.0,None,250180,0,2,4927,SAR 220108
942,fil-2108,12/3/2019 0:00,1441-04-06,Tue,Dec,Rabi’ al-Thani,Center,Grande,1060,Yes,12 hrs,SAR 607910.0,Grand,2692781,1346390,10,47317,SAR 2293210
943,fil-2109,12/3/2019 0:00,1441-04-06,Tue,Dec,Rabi’ al-Thani,Center,Hyper,960,Yes,18 hrs,SAR 49448.0,None,1281624,0,7,17686,SAR 817198
944,fil-2110,12/3/2019 0:00,1441-04-06,Tue,Dec,Rabi’ al-Thani,Border,Hyper,840,Yes,18 hrs,SAR 70036.0,Grand,412301,164920,2,6849,SAR 289293
945,fil-2111,12/3/2019 0:00,1441-04-06,Tue,Dec,Rabi’ al-Thani,Center,Regular,265,Yes,12 hrs,SAR 2486.0,None,447122,0,9,2950,SAR 133501
946,fil-2101,12/4/2019 0:00,1441-04-07,Wed,Dec,Rabi’ al-Thani,Center,Regular,150,No,12 hrs,SAR 6212.0,None,497757,0,7,6549,SAR 326835
947,fil-2102,12/4/2019 0:00,1441-04-07,Wed,Dec,Rabi’ al-Thani,Border,Hyper,1830,Yes,24 hrs,SAR 56606.0,Regular,352083,105624,4,3807,SAR 209801
948,fil-2103,12/4/2019 0:00,1441-04-07,Wed,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 6840.0,None,1072367,0,6,10938,SAR 513749
949,fil-2104,12/4/2019 0:00,1441-04-07,Wed,Dec,Rabi’ al-Thani,Center,Grande,1470,Yes,18 hrs,SAR 252540.0,Regular,2136403,1068201,10,27034,SAR 1477959
950,fil-2105,12/4/2019 0:00,1441-04-07,Wed,Dec,Rabi’ al-Thani,Outskirts,Hyper,810,Yes,24 hrs,SAR 42764.0,None,217121,0,1,2643,SAR 123015
951,fil-2106,12/4/2019 0:00,1441-04-07,Wed,Dec,Rabi’ al-Thani,Center,Grande,840,Yes,12 hrs,SAR 514031.0,Regular,4153861,2076930,7,54083,SAR 2542849
952,fil-2107,12/4/2019 0:00,1441-04-07,Wed,Dec,Rabi’ al-Thani,Border,Hyper,765,No,12 hrs,SAR 84321.0,None,250180,0,2,4558,SAR 232572
953,fil-2108,12/4/2019 0:00,1441-04-07,Wed,Dec,Rabi’ al-Thani,Center,Grande,1060,Yes,12 hrs,SAR 579367.0,Regular,2692784,1077113,10,32135,SAR 1613001
954,fil-2109,12/4/2019 0:00,1441-04-07,Wed,Dec,Rabi’ al-Thani,Center,Hyper,960,Yes,18 hrs,SAR 58908.0,None,1281623,0,7,9996,SAR 517487
955,fil-2110,12/4/2019 0:00,1441-04-07,Wed,Dec,Rabi’ al-Thani,Border,Hyper,840,Yes,18 hrs,SAR 70728.0,Regular,412303,164921,2,3823,SAR 207434
956,fil-2111,12/4/2019 0:00,1441-04-07,Wed,Dec,Rabi’ al-Thani,Center,Regular,265,Yes,12 hrs,SAR 2558.0,None,447122,0,9,4292,SAR 202230
957,fil-2101,12/5/2019 0:00,1441-04-08,Thu,Dec,Rabi’ al-Thani,Center,Regular,150,No,12 hrs,SAR 6536.0,Regular,497754,298652,7,6828,SAR 359088
958,fil-2102,12/5/2019 0:00,1441-04-08,Thu,Dec,Rabi’ al-Thani,Border,Hyper,1830,Yes,24 hrs,SAR 51452.0,None,352084,0,4,5263,SAR 255715
959,fil-2103,12/5/2019 0:00,1441-04-08,Thu,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 6826.0,Regular,1072368,536184,6,7773,SAR 382604
960,fil-2104,12/5/2019 0:00,1441-04-08,Thu,Dec,Rabi’ al-Thani,Center,Grande,1470,Yes,18 hrs,SAR 195899.0,None,2136405,0,10,19227,SAR 995538
961,fil-2105,12/5/2019 0:00,1441-04-08,Thu,Dec,Rabi’ al-Thani,Outskirts,Hyper,810,Yes,24 hrs,SAR 38052.0,Regular,217118,108559,1,2379,SAR 124485
962,fil-2106,12/5/2019 0:00,1441-04-08,Thu,Dec,Rabi’ al-Thani,Center,Grande,840,Yes,12 hrs,SAR 399097.0,None,4153861,0,7,32400,SAR 1698116
963,fil-2107,12/5/2019 0:00,1441-04-08,Thu,Dec,Rabi’ al-Thani,Border,Hyper,765,No,12 hrs,SAR 69458.0,Regular,250180,75054,2,2531,SAR 140469
964,fil-2108,12/5/2019 0:00,1441-04-08,Thu,Dec,Rabi’ al-Thani,Center,Grande,1060,Yes,12 hrs,SAR 614660.0,None,2692782,0,10,33929,SAR 1884945
965,fil-2109,12/5/2019 0:00,1441-04-08,Thu,Dec,Rabi’ al-Thani,Center,Hyper,960,Yes,18 hrs,SAR 58709.0,Regular,1281622,768973,7,10946,SAR 531667
966,fil-2110,12/5/2019 0:00,1441-04-08,Thu,Dec,Rabi’ al-Thani,Border,Hyper,840,Yes,18 hrs,SAR 82182.0,None,412305,0,2,3415,SAR 188512
967,fil-2111,12/5/2019 0:00,1441-04-08,Thu,Dec,Rabi’ al-Thani,Center,Regular,265,Yes,12 hrs,SAR 2689.0,Regular,447124,178849,9,5069,SAR 220961
968,fil-2101,12/6/2019 0:00,1441-04-09,Fri,Dec,Rabi’ al-Thani,Center,Regular,150,No,12 hrs,SAR 5159.0,Regular,497757,248878,7,8498,SAR 404888
969,fil-2102,12/6/2019 0:00,1441-04-09,Fri,Dec,Rabi’ al-Thani,Border,Hyper,1830,Yes,24 hrs,SAR 58144.0,None,352084,0,4,5263,SAR 230531
970,fil-2103,12/6/2019 0:00,1441-04-09,Fri,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 6222.0,Regular,1072366,643419,6,16278,SAR 815753
971,fil-2104,12/6/2019 0:00,1441-04-09,Fri,Dec,Rabi’ al-Thani,Center,Grande,1470,Yes,18 hrs,SAR 238741.0,None,2136403,0,10,17945,SAR 825856
972,fil-2105,12/6/2019 0:00,1441-04-09,Fri,Dec,Rabi’ al-Thani,Outskirts,Hyper,810,Yes,24 hrs,SAR 36869.0,Regular,217117,65135,1,3643,SAR 176671
973,fil-2106,12/6/2019 0:00,1441-04-09,Fri,Dec,Rabi’ al-Thani,Center,Grande,840,Yes,12 hrs,SAR 509863.0,None,4153865,0,7,39877,SAR 2003913
974,fil-2107,12/6/2019 0:00,1441-04-09,Fri,Dec,Rabi’ al-Thani,Border,Hyper,765,No,12 hrs,SAR 71993.0,Regular,250180,100072,2,3902,SAR 226272
975,fil-2108,12/6/2019 0:00,1441-04-09,Fri,Dec,Rabi’ al-Thani,Center,Grande,1060,Yes,12 hrs,SAR 491636.0,None,2692785,0,10,35544,SAR 1823436
976,fil-2109,12/6/2019 0:00,1441-04-09,Fri,Dec,Rabi’ al-Thani,Center,Hyper,960,Yes,18 hrs,SAR 56808.0,Regular,1281625,512650,7,10027,SAR 550249
977,fil-2110,12/6/2019 0:00,1441-04-09,Fri,Dec,Rabi’ al-Thani,Border,Hyper,840,Yes,18 hrs,SAR 66410.0,None,412302,0,2,6562,SAR 297292
978,fil-2111,12/6/2019 0:00,1441-04-09,Fri,Dec,Rabi’ al-Thani,Center,Regular,265,Yes,12 hrs,SAR 2414.0,Regular,447123,178849,9,4156,SAR 220203
979,fil-2101,12/7/2019 0:00,1441-04-10,Sat,Dec,Rabi’ al-Thani,Center,Regular,150,No,12 hrs,SAR 4976.0,None,497753,0,7,3867,SAR 206908
980,fil-2102,12/7/2019 0:00,1441-04-10,Sat,Dec,Rabi’ al-Thani,Border,Hyper,1830,Yes,24 hrs,SAR 54348.0,None,352087,0,4,2288,SAR 119539
981,fil-2103,12/7/2019 0:00,1441-04-10,Sat,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 6139.0,None,1072367,0,6,7721,SAR 451411
982,fil-2104,12/7/2019 0:00,1441-04-10,Sat,Dec,Rabi’ al-Thani,Center,Grande,1470,Yes,18 hrs,SAR 192902.0,None,2136404,0,10,30764,SAR 1455699
983,fil-2105,12/7/2019 0:00,1441-04-10,Sat,Dec,Rabi’ al-Thani,Outskirts,Hyper,810,Yes,24 hrs,SAR 34683.0,None,217120,0,1,2325,SAR 116825
984,fil-2106,12/7/2019 0:00,1441-04-10,Sat,Dec,Rabi’ al-Thani,Center,Grande,840,Yes,12 hrs,SAR 450943.0,None,4153861,0,7,47353,SAR 2712539
985,fil-2107,12/7/2019 0:00,1441-04-10,Sat,Dec,Rabi’ al-Thani,Border,Hyper,765,No,12 hrs,SAR 87982.0,None,250181,0,2,5608,SAR 253003
986,fil-2108,12/7/2019 0:00,1441-04-10,Sat,Dec,Rabi’ al-Thani,Center,Grande,1060,Yes,12 hrs,SAR 633572.0,None,2692782,0,10,27466,SAR 1578002
987,fil-2109,12/7/2019 0:00,1441-04-10,Sat,Dec,Rabi’ al-Thani,Center,Hyper,960,Yes,18 hrs,SAR 61576.0,None,1281623,0,7,7689,SAR 473946
988,fil-2110,12/7/2019 0:00,1441-04-10,Sat,Dec,Rabi’ al-Thani,Border,Hyper,840,Yes,18 hrs,SAR 76147.0,None,412304,0,2,3505,SAR 202051
989,fil-2111,12/7/2019 0:00,1441-04-10,Sat,Dec,Rabi’ al-Thani,Center,Regular,265,Yes,12 hrs,SAR 2458.0,None,447122,0,9,3219,SAR 155226
990,fil-2101,12/8/2019 0:00,1441-04-11,Sun,Dec,Rabi’ al-Thani,Center,Regular,150,No,12 hrs,SAR 5262.0,Grand,497755,149326,7,7033,SAR 402665
991,fil-2102,12/8/2019 0:00,1441-04-11,Sun,Dec,Rabi’ al-Thani,Border,Hyper,1830,Yes,24 hrs,SAR 54495.0,None,352086,0,4,3890,SAR 175822
992,fil-2103,12/8/2019 0:00,1441-04-11,Sun,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 5312.0,Grand,1072367,536183,6,17047,SAR 872787
993,fil-2104,12/8/2019 0:00,1441-04-11,Sun,Dec,Rabi’ al-Thani,Center,Grande,1470,Yes,18 hrs,SAR 192419.0,None,2136404,0,10,14100,SAR 578614
994,fil-2105,12/8/2019 0:00,1441-04-11,Sun,Dec,Rabi’ al-Thani,Outskirts,Hyper,810,Yes,24 hrs,SAR 40954.0,Grand,217118,108559,1,3646,SAR 184164
995,fil-2106,12/8/2019 0:00,1441-04-11,Sun,Dec,Rabi’ al-Thani,Center,Grande,840,Yes,12 hrs,SAR 534282.0,None,4153861,0,7,57323,SAR 3378634
996,fil-2107,12/8/2019 0:00,1441-04-11,Sun,Dec,Rabi’ al-Thani,Border,Hyper,765,No,12 hrs,SAR 82476.0,Grand,250184,125092,2,5564,SAR 259159
997,fil-2108,12/8/2019 0:00,1441-04-11,Sun,Dec,Rabi’ al-Thani,Center,Grande,1060,Yes,12 hrs,SAR 589299.0,None,2692782,0,10,33929,SAR 1560586
998,fil-2109,12/8/2019 0:00,1441-04-11,Sun,Dec,Rabi’ al-Thani,Center,Hyper,960,Yes,18 hrs,SAR 40463.0,Grand,1281622,384486,7,23130,SAR 1104080
999,fil-2110,12/8/2019 0:00,1441-04-11,Sun,Dec,Rabi’ al-Thani,Border,Hyper,840,Yes,18 hrs,SAR 73740.0,None,412304,0,2,6316,SAR 318680
1000,fil-2111,12/8/2019 0:00,1441-04-11,Sun,Dec,Rabi’ al-Thani,Center,Regular,265,Yes,12 hrs,SAR 2768.0,Grand,447123,134136,9,3801,SAR 195860
1001,fil-2101,12/9/2019 0:00,1441-04-12,Mon,Dec,Rabi’ al-Thani,Center,Regular,150,No,12 hrs,SAR 5741.0,Regular,497757,149327,7,8519,SAR 398003
1002,fil-2102,12/9/2019 0:00,1441-04-12,Mon,Dec,Rabi’ al-Thani,Border,Hyper,1830,Yes,24 hrs,SAR 63607.0,None,352088,0,4,4805,SAR 247362
1003,fil-2103,12/9/2019 0:00,1441-04-12,Mon,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 6046.0,Regular,1072369,321710,6,17114,SAR 907476
1004,fil-2104,12/9/2019 0:00,1441-04-12,Mon,Dec,Rabi’ al-Thani,Center,Grande,1470,Yes,18 hrs,SAR 195889.0,None,2136404,0,10,14100,SAR 823143
1005,fil-2105,12/9/2019 0:00,1441-04-12,Mon,Dec,Rabi’ al-Thani,Outskirts,Hyper,810,Yes,24 hrs,SAR 36816.0,Regular,217120,108560,1,3089,SAR 145112
1006,fil-2106,12/9/2019 0:00,1441-04-12,Mon,Dec,Rabi’ al-Thani,Center,Grande,840,Yes,12 hrs,SAR 530379.0,None,4153864,0,7,49846,SAR 2401477
1007,fil-2107,12/9/2019 0:00,1441-04-12,Mon,Dec,Rabi’ al-Thani,Border,Hyper,765,No,12 hrs,SAR 88511.0,Regular,250182,125091,2,2782,SAR 145330
1008,fil-2108,12/9/2019 0:00,1441-04-12,Mon,Dec,Rabi’ al-Thani,Center,Grande,1060,Yes,12 hrs,SAR 497291.0,None,2692782,0,10,19387,SAR 871031
1009,fil-2109,12/9/2019 0:00,1441-04-12,Mon,Dec,Rabi’ al-Thani,Center,Hyper,960,Yes,18 hrs,SAR 52351.0,Regular,1281622,768973,7,20731,SAR 1019342
1010,fil-2110,12/9/2019 0:00,1441-04-12,Mon,Dec,Rabi’ al-Thani,Border,Hyper,840,Yes,18 hrs,SAR 69553.0,None,412302,0,2,3240,SAR 164741
1011,fil-2111,12/9/2019 0:00,1441-04-12,Mon,Dec,Rabi’ al-Thani,Center,Regular,265,Yes,12 hrs,SAR 2513.0,Regular,447123,268273,9,6018,SAR 324549
1012,fil-2101,12/10/2019 0:00,1441-04-13,Tue,Dec,Rabi’ al-Thani,Center,Regular,150,No,12 hrs,SAR 6524.0,None,497755,0,7,4320,SAR 216143
1013,fil-2102,12/10/2019 0:00,1441-04-13,Tue,Dec,Rabi’ al-Thani,Border,Hyper,1830,Yes,24 hrs,SAR 60551.0,Regular,352084,105625,4,3754,SAR 201971
1014,fil-2103,12/10/2019 0:00,1441-04-13,Tue,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 6208.0,None,1072367,0,6,12224,SAR 649848
1015,fil-2104,12/10/2019 0:00,1441-04-13,Tue,Dec,Rabi’ al-Thani,Center,Grande,1470,Yes,18 hrs,SAR 206604.0,Regular,2136404,854561,10,20129,SAR 1041349
1016,fil-2105,12/10/2019 0:00,1441-04-13,Tue,Dec,Rabi’ al-Thani,Outskirts,Hyper,810,Yes,24 hrs,SAR 42540.0,None,217117,0,1,3382,SAR 170728
1017,fil-2106,12/10/2019 0:00,1441-04-13,Tue,Dec,Rabi’ al-Thani,Center,Grande,840,Yes,12 hrs,SAR 427947.0,Regular,4153866,1661546,7,52799,SAR 2904202
1018,fil-2107,12/10/2019 0:00,1441-04-13,Tue,Dec,Rabi’ al-Thani,Border,Hyper,765,No,12 hrs,SAR 77646.0,None,250180,0,2,3985,SAR 207101
1019,fil-2108,12/10/2019 0:00,1441-04-13,Tue,Dec,Rabi’ al-Thani,Center,Grande,1060,Yes,12 hrs,SAR 633211.0,Regular,2692781,1346390,10,38625,SAR 2021696
1020,fil-2109,12/10/2019 0:00,1441-04-13,Tue,Dec,Rabi’ al-Thani,Center,Hyper,960,Yes,18 hrs,SAR 52627.0,None,1281627,0,7,10765,SAR 475630
1021,fil-2110,12/10/2019 0:00,1441-04-13,Tue,Dec,Rabi’ al-Thani,Border,Hyper,840,Yes,18 hrs,SAR 68132.0,Regular,412304,206152,2,4411,SAR 192262
1022,fil-2111,12/10/2019 0:00,1441-04-13,Tue,Dec,Rabi’ al-Thani,Center,Regular,265,Yes,12 hrs,SAR 2560.0,None,447122,0,9,5633,SAR 282979
1023,fil-2101,12/11/2019 0:00,1441-04-14,Wed,Dec,Rabi’ al-Thani,Center,Regular,150,No,12 hrs,SAR 5780.0,None,497754,0,7,8983,SAR 438515
1024,fil-2102,12/11/2019 0:00,1441-04-14,Wed,Dec,Rabi’ al-Thani,Border,Hyper,1830,Yes,24 hrs,SAR 61374.0,Regular,352086,140834,4,3802,SAR 209395
1025,fil-2103,12/11/2019 0:00,1441-04-14,Wed,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 7202.0,None,1072366,0,6,7077,SAR 374149
1026,fil-2104,12/11/2019 0:00,1441-04-14,Wed,Dec,Rabi’ al-Thani,Center,Grande,1470,Yes,18 hrs,SAR 204479.0,Regular,2136404,640921,10,23788,SAR 1218004
1027,fil-2105,12/11/2019 0:00,1441-04-14,Wed,Dec,Rabi’ al-Thani,Outskirts,Hyper,810,Yes,24 hrs,SAR 41387.0,None,217118,0,1,3382,SAR 188768
1028,fil-2106,12/11/2019 0:00,1441-04-14,Wed,Dec,Rabi’ al-Thani,Center,Grande,840,Yes,12 hrs,SAR 536955.0,Regular,4153862,1661544,7,63246,SAR 3019947
1029,fil-2107,12/11/2019 0:00,1441-04-14,Wed,Dec,Rabi’ al-Thani,Border,Hyper,765,No,12 hrs,SAR 75781.0,None,250180,0,2,4922,SAR 265415
1030,fil-2108,12/11/2019 0:00,1441-04-14,Wed,Dec,Rabi’ al-Thani,Center,Grande,1060,Yes,12 hrs,SAR 587943.0,Regular,2692783,807834,10,35598,SAR 1770117
1031,fil-2109,12/11/2019 0:00,1441-04-14,Wed,Dec,Rabi’ al-Thani,Center,Hyper,960,Yes,18 hrs,SAR 41845.0,None,1281626,0,7,11534,SAR 518842
1032,fil-2110,12/11/2019 0:00,1441-04-14,Wed,Dec,Rabi’ al-Thani,Border,Hyper,840,Yes,18 hrs,SAR 76108.0,Regular,412303,247381,2,6360,SAR 295124
1033,fil-2111,12/11/2019 0:00,1441-04-14,Wed,Dec,Rabi’ al-Thani,Center,Regular,265,Yes,12 hrs,SAR 3089.0,None,447126,0,9,4292,SAR 160725
1034,fil-2101,12/12/2019 0:00,1441-04-15,Thu,Dec,Rabi’ al-Thani,Center,Regular,150,No,12 hrs,SAR 4782.0,None,497756,0,7,9031,SAR 452442
1035,fil-2102,12/12/2019 0:00,1441-04-15,Thu,Dec,Rabi’ al-Thani,Border,Hyper,1830,Yes,24 hrs,SAR 53892.0,None,352086,0,4,2746,SAR 118020
1036,fil-2103,12/12/2019 0:00,1441-04-15,Thu,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 7102.0,None,1072367,0,6,8364,SAR 455507
1037,fil-2104,12/12/2019 0:00,1441-04-15,Thu,Dec,Rabi’ al-Thani,Center,Grande,1470,Yes,18 hrs,SAR 251599.0,None,2136406,0,10,28200,SAR 1612923
1038,fil-2105,12/12/2019 0:00,1441-04-15,Thu,Dec,Rabi’ al-Thani,Outskirts,Hyper,810,Yes,24 hrs,SAR 41774.0,None,217117,0,1,2981,SAR 142827
1039,fil-2106,12/12/2019 0:00,1441-04-15,Thu,Dec,Rabi’ al-Thani,Center,Grande,840,Yes,12 hrs,SAR 457549.0,None,4153864,0,7,37384,SAR 1956531
1040,fil-2107,12/12/2019 0:00,1441-04-15,Thu,Dec,Rabi’ al-Thani,Border,Hyper,765,No,12 hrs,SAR 80819.0,None,250182,0,2,2603,SAR 128885
1041,fil-2108,12/12/2019 0:00,1441-04-15,Thu,Dec,Rabi’ al-Thani,Center,Grande,1060,Yes,12 hrs,SAR 655867.0,None,2692782,0,10,38776,SAR 1847932
1042,fil-2109,12/12/2019 0:00,1441-04-15,Thu,Dec,Rabi’ al-Thani,Center,Hyper,960,Yes,18 hrs,SAR 52888.0,None,1281622,0,7,13072,SAR 600052
1043,fil-2110,12/12/2019 0:00,1441-04-15,Thu,Dec,Rabi’ al-Thani,Border,Hyper,840,Yes,18 hrs,SAR 60152.0,None,412303,0,2,5848,SAR 285971
1044,fil-2111,12/12/2019 0:00,1441-04-15,Thu,Dec,Rabi’ al-Thani,Center,Regular,265,Yes,12 hrs,SAR 2305.0,None,447125,0,9,3219,SAR 198379
1045,fil-2101,12/13/2019 0:00,1441-04-16,Fri,Dec,Rabi’ al-Thani,Center,Regular,150,No,12 hrs,SAR 5808.0,None,497756,0,7,7985,SAR 387462
1046,fil-2102,12/13/2019 0:00,1441-04-16,Fri,Dec,Rabi’ al-Thani,Border,Hyper,1830,Yes,24 hrs,SAR 55817.0,Grand,352083,105624,4,6204,SAR 351771
1047,fil-2103,12/13/2019 0:00,1441-04-16,Fri,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 6448.0,None,1072369,0,6,7721,SAR 429594
1048,fil-2104,12/13/2019 0:00,1441-04-16,Fri,Dec,Rabi’ al-Thani,Center,Grande,1470,Yes,18 hrs,SAR 216597.0,Grand,2136403,640920,10,29533,SAR 1403049
1049,fil-2105,12/13/2019 0:00,1441-04-16,Fri,Dec,Rabi’ al-Thani,Outskirts,Hyper,810,Yes,24 hrs,SAR 45071.0,None,217119,0,1,2221,SAR 91782
1050,fil-2106,12/13/2019 0:00,1441-04-16,Fri,Dec,Rabi’ al-Thani,Center,Grande,840,Yes,12 hrs,SAR 390369.0,Grand,4153864,1661545,7,41040,SAR 2251647
1051,fil-2107,12/13/2019 0:00,1441-04-16,Fri,Dec,Rabi’ al-Thani,Border,Hyper,765,No,12 hrs,SAR 77268.0,None,250180,0,2,4528,SAR 242402
1052,fil-2108,12/13/2019 0:00,1441-04-16,Fri,Dec,Rabi’ al-Thani,Center,Grande,1060,Yes,12 hrs,SAR 686364.0,Grand,2692784,1615670,10,26499,SAR 1221033
1053,fil-2109,12/13/2019 0:00,1441-04-16,Fri,Dec,Rabi’ al-Thani,Center,Hyper,960,Yes,18 hrs,SAR 53137.0,None,1281622,0,7,12303,SAR 542689
1054,fil-2110,12/13/2019 0:00,1441-04-16,Fri,Dec,Rabi’ al-Thani,Border,Hyper,840,Yes,18 hrs,SAR 75657.0,Grand,412301,164920,2,4963,SAR 285176
1055,fil-2111,12/13/2019 0:00,1441-04-16,Fri,Dec,Rabi’ al-Thani,Center,Regular,265,Yes,12 hrs,SAR 2449.0,None,447122,0,9,5901,SAR 327205
1056,fil-2101,12/14/2019 0:00,1441-04-17,Sat,Dec,Rabi’ al-Thani,Center,Regular,150,No,12 hrs,SAR 6136.0,None,497758,0,7,8700,SAR 413659
1057,fil-2102,12/14/2019 0:00,1441-04-17,Sat,Dec,Rabi’ al-Thani,Border,Hyper,1830,Yes,24 hrs,SAR 59597.0,Regular,352084,176042,4,5717,SAR 287362
1058,fil-2103,12/14/2019 0:00,1441-04-17,Sat,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 6469.0,None,1072366,0,6,10294,SAR 566966
1059,fil-2104,12/14/2019 0:00,1441-04-17,Sat,Dec,Rabi’ al-Thani,Center,Grande,1470,Yes,18 hrs,SAR 224886.0,Regular,2136404,1281842,10,19620,SAR 993999
1060,fil-2105,12/14/2019 0:00,1441-04-17,Sat,Dec,Rabi’ al-Thani,Outskirts,Hyper,810,Yes,24 hrs,SAR 41161.0,None,217119,0,1,2008,SAR 90558
1061,fil-2106,12/14/2019 0:00,1441-04-17,Sat,Dec,Rabi’ al-Thani,Center,Grande,840,Yes,12 hrs,SAR 446968.0,Regular,4153865,1246159,7,33596,SAR 1994964
1062,fil-2107,12/14/2019 0:00,1441-04-17,Sat,Dec,Rabi’ al-Thani,Border,Hyper,765,No,12 hrs,SAR 86771.0,None,250180,0,2,3497,SAR 189260
1063,fil-2108,12/14/2019 0:00,1441-04-17,Sat,Dec,Rabi’ al-Thani,Center,Grande,1060,Yes,12 hrs,SAR 575778.0,Regular,2692783,807834,10,26416,SAR 1484652
1064,fil-2109,12/14/2019 0:00,1441-04-17,Sat,Dec,Rabi’ al-Thani,Center,Hyper,960,Yes,18 hrs,SAR 47032.0,None,1281626,0,7,16917,SAR 845470
1065,fil-2110,12/14/2019 0:00,1441-04-17,Sat,Dec,Rabi’ al-Thani,Border,Hyper,840,Yes,18 hrs,SAR 66444.0,Regular,412306,164922,2,7776,SAR 361734
1066,fil-2111,12/14/2019 0:00,1441-04-17,Sat,Dec,Rabi’ al-Thani,Center,Regular,265,Yes,12 hrs,SAR 1887.0,None,447122,0,9,6170,SAR 332432
1067,fil-2101,12/15/2019 0:00,1441-04-18,Sun,Dec,Rabi’ al-Thani,Center,Regular,150,No,12 hrs,SAR 5529.0,Regular,497756,149326,7,9502,SAR 428005
1068,fil-2102,12/15/2019 0:00,1441-04-18,Sun,Dec,Rabi’ al-Thani,Border,Hyper,1830,Yes,24 hrs,SAR 56994.0,None,352084,0,4,2517,SAR 132575
1069,fil-2103,12/15/2019 0:00,1441-04-18,Sun,Dec,Rabi’ al-Thani,Center,Regular,465,Yes,12 hrs,SAR 6225.0,Regular,1072368,643420,6,7034,SAR 265257
